Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Marty Bechina","OAK","A+,AA,AAA","25-25",408,0.110294117,0.31617647,0.348837209,0.221264367,0.332512315,0.350574712,0.683087027,0.129310345,5.122453064477802,0.327014218,-2.3112288038246334,46.90093796939783,-10.250622098732665,0.3198095386838678,83.15531078362704,"sa1053075"
"Seth Gray","MIN","A+,AA,AAA","24-25",843,0.107947805,0.325029655,0.332116788,0.24587912,0.347568208,0.392857142,0.74042535,0.146978022,5.331742855941412,0.356643356,-1.4806351759471,114.30854690885317,5.481202446577663,0.3423490611466443,105.3821162213987,"sa1115752"
"Carter Bins","PIT","A,AA,AAA,CPX","23-25",742,0.095687331,0.354447439,0.269961977,0.202472952,0.298648648,0.369397217,0.668045865,0.166924265,5.678182957091659,0.298630136,0.032726739067584276,78.98622373668574,-14.335495492535594,0.3055679954387046,84.8019631202951,"sa1115884"
"Will Matthiessen","PIT","A+,AA","24-25",442,0.099547511,0.314479638,0.316546762,0.216494845,0.298642533,0.376288659,0.674931192,0.159793814,3.624946316648771,0.290456431,-0.5922573106363416,48.299798250561125,-8.40052598678552,0.30772291966692894,84.40162732883846,"sa1116023"
"Colin Simpson","COL","A+,AA","25-26",609,0.103448275,0.246305418,0.42,0.269516728,0.346469622,0.473977695,0.820447317,0.204460967,4.88850631041486,0.329729729,-0.4943552939221263,95.63516954856593,19.198136044318254,0.3652908996799701,124.80256103292878,"sa1159681"
"Quincy McAfee","CIN","A+,AA,AAA,CPX","24-26",1052,0.109315589,0.213878326,0.511111111,0.22072072,0.33110687,0.384009009,0.715115879,0.163288289,5.09635792558386,0.257410296,-3.25188625510782,132.8783461990011,-1.0285628644573246,0.3321437665069376,98.90845492733787,"sa1159899"
"Beau Philip","ATL","A+,AA","23-24",713,0.130434782,0.311360448,0.418918918,0.212978369,0.325842696,0.326123128,0.651965824,0.113144759,4.244761101997908,0.302702702,-0.8194847060367465,78.23379817253908,-15.263978156978284,0.3096409903818302,83.81570696456865,"sa1169595"
"Matthew Lugo","BOS","A+,AA,AAA","21-23",1163,0.073946689,0.229578675,0.322097378,0.272552783,0.337088388,0.48368522,0.820773608,0.211132437,7.261247041290378,0.32884097,1.3420874699950218,178.35700127731533,30.818828629958347,0.3646142496198338,121.39470272982216,"sa1169598"
"Tyler Callihan","CIN","A,A+,AA,AAA","22-24",1211,0.090834021,0.236168455,0.384615384,0.255813953,0.330282861,0.400930232,0.731213093,0.145116279,6.718492980286536,0.325097529,5.005998800043017,157.2793338991956,11.429368557806427,0.33751389749044186,107.9541703313313,"sa1169610"
"Marcus Smith","TEX","A,A+,AAA","21-23",829,0.154402895,0.401688781,0.384384384,0.177777777,0.316363636,0.262222222,0.578585858,0.084444445,6.775777519474449,0.320588235,4.368643152527511,79.85149453737816,-25.28629641822496,0.29353997122157705,76.61231245609089,"sa1169620"
"Ivan Johnson","CIN","AA,AAA","23-25",1023,0.096774193,0.294232649,0.328903654,0.245240761,0.333659491,0.437849944,0.771509435,0.192609183,7.302113297444241,0.330985915,2.0302080060355365,141.52243193324588,11.711319656036128,0.3485271587180531,109.98101966169915,"sa1169627"
"LJ Talley","TOR","AA,AAA","25-26",664,0.108433734,0.197289156,0.54961832,0.249569707,0.335843373,0.390705679,0.726549052,0.141135972,5.60190817660979,0.293849658,1.250524591654539,81.64476107721404,-7.142003946851934,0.32808450992650395,92.35870082586608,"sa1169773"
"Ryan Ward","LAD","AA,AAA,CPX","24-26",1650,0.09090909,0.251515151,0.361445783,0.250507786,0.322815533,0.486797562,0.809613095,0.236289776,5.636130269219942,0.290485829,-0.9725804417394102,227.5985075769376,-14.447707331423853,0.34935051877954554,94.24640184210372,"sa1169792"
"Clay Dungan","KCR","AA,AAA","26-28",1384,0.123554913,0.211705202,0.583617747,0.236146632,0.338884866,0.36743393,0.706318796,0.131287298,6.915570424015929,0.292237442,4.329774165991694,165.17563475798005,-23.28783351053366,0.32449797328877156,87.15693237613702,"sa1169803"
"Simon Whiteman","SFG","A+,AA","25-26",562,0.128113879,0.261565836,0.489795918,0.189473684,0.302702702,0.248421052,0.551123754,0.058947368,6.655533623977707,0.266055045,3.755544020794332,44.32163147208715,-26.04131941916918,0.26917155315210156,62.98684110147401,"sa1169809"
"Cody Milligan","ATL","A+,AA,CPX","23-25",1316,0.115501519,0.209726443,0.550724637,0.274802458,0.362737642,0.383669885,0.746407527,0.108867427,7.6338361444392735,0.349537037,7.603955143131316,182.40246995181485,18.273962576097663,0.3472531529573294,110.48062550496603,"sa1169818"
"Brandon Parker","ATL","A,A+,AA,CPX","23-25",828,0.114734299,0.300724637,0.381526104,0.231205673,0.335748792,0.39716312,0.732911912,0.165957447,5.963800968332721,0.31590909,-1.2045612996444106,113.2420513283604,10.024478974580116,0.34407184075042246,108.56671142147968,"sa1169878"
"Aaron Shackelford","PIT","AA,AAA","25-27",979,0.104187946,0.298263534,0.349315068,0.226635514,0.31799591,0.442757009,0.760752919,0.216121495,5.447415349188393,0.285714285,0.8743518507108092,127.03866956379238,-1.8443375602739513,0.3358707805780264,99.10166160066018,"sa1169950"
"Matt Lloyd","CIN","AA","26-28",572,0.115384615,0.215034965,0.536585365,0.25614754,0.347902097,0.434426229,0.782328326,0.178278689,4.76579155971715,0.297752808,1.1261087013408542,82.17734180620829,12.142708318745298,0.355795142529516,117.98493130906087,"sa1169978"
"Cam Devanney","MIL","AA,AAA","25-27",1429,0.098670398,0.221833449,0.444794952,0.26201923,0.345263157,0.466346153,0.81160931,0.204326923,4.215348339658095,0.307865168,-3.7782315351068974,209.46918923068216,16.49479937958889,0.3586877906757794,108.632461207115,"sa1170010"
"Tanner Murphy","NYM","A,A+,AA,AAA","24-25",415,0.101204819,0.337349397,0.3,0.220670391,0.31642512,0.343575418,0.660000538,0.122905027,7.138996517741706,0.33488372,2.0250454479828477,43.780109440327394,-8.057949925421967,0.30771644572609835,84.81483110701433,"sa1170052"
"Matt O'Neill","NYM","A+,AA,AAA","24-26",625,0.1424,0.3376,0.421800947,0.17735849,0.298076923,0.29245283,0.590529753,0.11509434,3.494150997498239,0.267741935,-1.6508999299257994,53.443348703484205,-26.186427267690036,0.2811759264714465,67.28722807008319,"sa1170279"
"Jake Means","KCR","AA","26-27",696,0.110632183,0.271551724,0.407407407,0.191419141,0.290647482,0.325082508,0.61572999,0.133663367,4.30088669184898,0.243781094,0.5019717765972018,60.437060444402185,-36.690940262032065,0.2865257915914574,61.942616335842544,"sa1170316"
"Terence Doston","MIL","A+,AA","21-23",512,0.083984375,0.193359375,0.434343434,0.248366013,0.319607843,0.302832244,0.622440087,0.054466231,6.127384034691959,0.307262569,1.2546392129734159,50.078301688880686,-13.057765843122244,0.2970148423138787,79.1296048517357,"sa1170340"
"Anthony Mulrine","LAA","AA,AAA","24-26",453,0.101545253,0.253863134,0.4,0.17539267,0.292134831,0.238219895,0.530354726,0.062827225,2.554784169955104,0.242424242,-0.542793377302587,29.17344289767519,-33.7867051984094,0.262995957792475,46.82503878027026,"sa1170373"
"Bryce Ball","CHC","A+,AA","23-25",1162,0.123063683,0.258175559,0.476666666,0.23681592,0.332472006,0.377114427,0.709586433,0.140298507,2.793260266571232,0.311594202,-4.311898569576442,141.05066722542793,-6.079242774240665,0.32619329641562683,95.58382116173149,"sa1170451"
"Alex Isola","MIN","AA,AAA,CPX","23-25",1073,0.114631873,0.200372786,0.572093023,0.258861439,0.347623485,0.430719656,0.778343141,0.171858217,2.760933607302147,0.295058139,-2.6328443326056004,152.11666810368862,6.644176451915166,0.35059136681467573,104.15375626721715,"sa1170516"
"Chandler Redmond","STL","AA,AAA","25-27",1315,0.125475285,0.309505703,0.405405405,0.240790655,0.341781874,0.451931716,0.79371359,0.211141061,3.5184264756735066,0.312977099,-2.8916461863555014,190.97899701518787,15.15068108660951,0.3545579599177865,108.42106600972255,"sa1170749"
"Ernny Ordonez","PIT","A+","23-24",495,0.066666666,0.333333333,0.2,0.212719298,0.269776876,0.388157894,0.65793477,0.175438596,4.107541154155394,0.283088235,-0.6699658953584731,48.891817008352035,-15.431969712281473,0.2947687919416641,76.00638233886183,"sa1170897"
"Geraldi Diaz","WSN","A,A+,CPX","21-23",489,0.128834355,0.247443762,0.520661157,0.203431372,0.321063394,0.328431372,0.649494766,0.125,4.716562310029149,0.262237762,-0.984486666508019,55.669043454658905,-7.726910409200262,0.3152334682780541,87.4194382635326,"sa3002635"
"Tanner Kirwer","SEA","AA,AAA","26-27",572,0.104895104,0.262237762,0.4,0.231237322,0.32513181,0.312373225,0.637505035,0.081135903,6.715840735288478,0.311764705,5.3168125711381435,57.196831250530145,-23.191348081487746,0.30327977289843433,71.64486033210797,"sa3002831"
"Evan Mendoza","STL","AA,AAA,CPX","26-27",545,0.117431192,0.14678899,0.8,0.242105263,0.330882352,0.315789473,0.646671825,0.07368421,5.001795113455172,0.277353689,1.451417424250394,55.58629603210481,-17.968950008120224,0.3031001292607364,76.44873465061778,"sa3002836"
"Luis Yanel Diaz","LAD","A,A+,AA","22-23",850,0.084705882,0.282352941,0.3,0.247354497,0.319575471,0.412698412,0.732273883,0.165343915,7.715471874891389,0.323293172,1.0732363103888931,110.03545804222364,-4.087478437523651,0.3342487230756373,96.33856750503496,"sa3002846"
"Robert Perez Jr.","SEA","A,A+,AA,CPX","22-24",1564,0.104219948,0.286445012,0.363839285,0.253383458,0.353580562,0.432330827,0.785911389,0.178947369,4.472822750789547,0.335301062,-4.1551316529512405,234.06332044302076,24.77170297502132,0.3582241195188442,111.60754567204698,"sa3002851"
"Carlos Luis","SDP","A,A+,AAA","22-23",828,0.083333333,0.196859903,0.423312883,0.275908479,0.338164251,0.398384925,0.736549176,0.122476446,3.4530876023498323,0.332755632,-0.86752526788041,111.84710461390732,0.5463424820971283,0.33919345395596745,98.73010164822148,"sa3002860"
"Ismael Alcantara","LAD","A+,AA","23-24",791,0.077117572,0.269279393,0.286384976,0.21888412,0.296296296,0.323319027,0.619615323,0.104434907,6.7244475004893385,0.291404612,-1.8294300260022283,73.97492989775228,-27.16249457869244,0.2898208824001814,72.25354421896847,"sa3002862"
"Freuddy Batista","SEA","A,A+,CPX","22-24",980,0.072448979,0.260204081,0.278431372,0.255972696,0.32755102,0.422070534,0.749621554,0.166097838,5.849462042397454,0.332231404,-0.49704704945906997,136.4225974522057,2.7314575977149573,0.34548672382928886,101.23272432499175,"sa3002866"
"Ernesto Martinez Jr.","MIL","A+,AA,CPX","23-25",956,0.10669456,0.192468619,0.554347826,0.2705314,0.36201469,0.445652173,0.807666863,0.175120773,5.283829647996479,0.313915857,1.0717004351317883,148.74152882188685,35.58881120920306,0.37267790200457085,132.34652390547245,"sa3003173"
"Yunior Severino","MIN","A+,AA,AAA","22-24",1444,0.108725761,0.289473684,0.375598086,0.266295707,0.352493074,0.5,0.852493074,0.233704293,3.5449438373764037,0.334620334,-3.7266050316393375,232.35853943043506,37.75006194227492,0.3745905956045588,120.0004389353469,"sa3003185"
"David Garcia","TEX","A,AA,CPX","22-24",790,0.13670886,0.235443037,0.580645161,0.229230769,0.358681875,0.315384615,0.67406649,0.086153846,4.059719315506539,0.307359307,-2.0697622378356755,97.9290074542321,-5.813716144844161,0.3315051458965098,95.26049984584543,"sa3003197"
"Rafael Lantigua","TOR","AA,AAA","24-26",1646,0.134264884,0.189550425,0.708333333,0.281428571,0.380170316,0.4,0.780170316,0.118571429,4.295551500404032,0.344155844,-4.158690041396767,243.85757813285193,22.623618323906285,0.35770127663067075,109.77540100231242,"sa3003219"
"Aldenis Sanchez","NYY","A+","23-24",632,0.106012658,0.280063291,0.378531073,0.243194192,0.328571428,0.326678765,0.655250193,0.083484573,7.141353805376152,0.344,0.6004832247272134,69.5621640061523,-12.566128599128573,0.3085708264705676,84.70346510737498,"sa3003222"
"Jhoneiker Betancourt","CHW","A,AA,CPX","22-24",382,0.091623036,0.217277486,0.421686746,0.228840125,0.324607329,0.401253918,0.725861247,0.172413793,1.96056547125,0.258474576,-0.8006422547623515,50.66499706079728,1.7130839051819464,0.34166381808475677,103.40335160692041,"sa3003225"
"Johan Lopez","TBR","A+,AA,AAA,CPX","21-22",447,0.109619686,0.272930648,0.401639344,0.206266318,0.307865168,0.315926892,0.62379206,0.109660574,5.395252273643309,0.279069767,-0.06989794690161943,42.95244190351581,-16.194312078193672,0.29563811695977543,72.85852962204713,"sa3003228"
"Eliezer Alfonzo","DET","A,A+,AA,CPX","22-24",892,0.06838565,0.079596412,0.859154929,0.265179677,0.321307779,0.376703841,0.69801162,0.111524164,2.509799535876896,0.267586206,-2.2330437204800546,106.2160687805119,-0.9372603907284365,0.3217535901554013,98.77800188850478,"sa3003262"
"Luis Mieses","CHW","A+,AA,CPX","22-24",1399,0.044317369,0.193709792,0.228782287,0.265900383,0.300358422,0.420689655,0.721048077,0.154789272,3.140611641242695,0.306102362,-2.0111665222793818,167.63142594391792,-13.672778505139643,0.3227231765494627,92.69887367336246,"sa3003274"
"Diego Infante","TBR","A,A+,AA,AAA,CPX","22-24",1073,0.087604846,0.297297297,0.294670846,0.267285861,0.331780055,0.400412796,0.732192851,0.133126935,4.723704728186097,0.36925515,-1.8547938079573214,135.8815920374242,-4.28771760101643,0.3341301775711891,97.71363944440418,"sa3003280"
"Abiezel Ramirez","TBR","A,A+,AA,CPX","22-23",497,0.128772635,0.301810865,0.426666666,0.205128205,0.313883299,0.34032634,0.654209639,0.135198135,7.205227268345316,0.289962825,0.495953731238842,55.22878743966315,-9.925823194186941,0.31311567004777535,83.58812822586457,"sa3003282"
"Jose Peroza","NYM","A,A+,AA,AAA,CPX","22-24",1000,0.109,0.273,0.399267399,0.260162601,0.351351351,0.409988385,0.761339736,0.149825784,3.837671348106037,0.348958333,-1.465770008508116,140.2939253965128,13.447400085042773,0.3477495138719304,110.22656480736816,"sa3003288"
"Francisco Acuna","PIT","A,A+,AA,AAA","22-24",459,0.093681917,0.193899782,0.483146067,0.265822784,0.359030837,0.407594936,0.766625773,0.141772152,4.418600005819204,0.326666666,0.022338319569826126,67.71683656385889,8.286819777998828,0.3556443409510121,114.37325718892356,"sa3003291"
"Angel Aponte","TEX","A,A+,AA","22-23",462,0.077922077,0.244588744,0.31858407,0.236009732,0.306521739,0.357664233,0.664185972,0.121654501,6.468425747632242,0.299319727,0.9368231170810759,50.1909668254423,-9.710592855258,0.3072178816017897,83.75935078545898,"sa3003319"
"Ghordy Santos","SFG","A+","22-23",577,0.10051993,0.337954939,0.297435897,0.242661448,0.322916666,0.414872798,0.737789464,0.17221135,6.479095584754839,0.352159468,-1.9779745042324066,75.262264757526,1.5360498867154844,0.333400805203811,102.04892394799393,"sa3003331"
"Sebastian Espino","TOR","AA","22-23",624,0.060897435,0.421474358,0.144486692,0.187826086,0.241157556,0.339130434,0.58028799,0.151304348,4.7676995099733945,0.301003344,-0.4662224901840091,43.335029818947326,-34.57752760416745,0.2584461962678425,55.583909263610146,"sa3003347"
"Kenneth Betancourt","LAD","A,A+,AA","22-23",790,0.078481012,0.156962025,0.5,0.278711484,0.337579617,0.362745098,0.700324715,0.084033614,5.216621071718467,0.326530612,1.219020711723715,98.90162361521544,-11.125461659242502,0.3291308234388731,89.5250607597673,"sa3003350"
"Jorge Caballero","MIA","A,A+,AA","22-24",859,0.118742724,0.258440046,0.459459459,0.288227334,0.382284382,0.378890392,0.761174774,0.090663058,4.787773384175733,0.399610136,-3.033585311844945,128.381739603981,22.417364786073204,0.3644794310445274,120.5570988107796,"sa3003360"
"Jose Alvarez","HOU","A,A+,AA,AAA","22-23",577,0.088388214,0.209705372,0.421487603,0.266794625,0.335069444,0.328214971,0.663284415,0.061420346,5.154355733734426,0.341708542,-0.9280209871940315,64.07096656716098,-13.96194780313741,0.31442180306961137,82.489388951842,"sa3003377"
"Juan Carlos Negret","KCR","A+","23-24",841,0.09274673,0.26040428,0.356164383,0.215258855,0.302021403,0.412806539,0.714827942,0.197547684,2.9304356890512824,0.247443762,-1.169487559236586,102.01039737347537,-1.304928780756653,0.32493944712399586,98.72571748906633,"sa3003430"
"Cullen Large","TOR","AAA","26-26",468,0.102564102,0.271367521,0.377952755,0.238442822,0.326923076,0.364963503,0.691886579,0.126520681,5.16774883971668,0.326164874,0.043758148327469826,53.36725240679326,-8.110305908007003,0.3143895018279425,86.80769677533776,"sa3003959"
"Chase Pinder","STL","AA,AAA","26-28",677,0.183161004,0.214180206,0.855172413,0.260707635,0.401481481,0.432029795,0.833511276,0.17132216,3.3774405264825,0.318421052,-2.7834465191699564,113.89955776851147,18.266863434719735,0.38239516116954664,118.87125041428668,"sa3003961"
"Jeremy Arocho","LAA","A,AA","23-25",1167,0.19108826,0.167952013,1.137755102,0.231852654,0.383088869,0.288190682,0.671279551,0.056338028,7.345004157985704,0.290013679,12.910789247602224,156.0993569119062,-0.14826127158742075,0.3385927343327317,98.78818273328392,"sa3004046"
"Tirso Ornelas","SDP","AA,AAA","22-24",1607,0.102053515,0.174859987,0.583629893,0.289139633,0.363862928,0.452045133,0.815908061,0.1629055,4.021511871195742,0.330316742,-3.252921006642282,245.66239671656336,15.619255887953893,0.3644355733817288,107.1133980633149,"sa3004048"
"Austin Beck","OAK","A+,AA,CPX","23-25",519,0.082851637,0.306358381,0.270440251,0.232104121,0.298651252,0.409978308,0.70862956,0.177874187,3.681875180331277,0.293103448,-0.19797260966151953,60.33292449611974,-4.752508301550624,0.32013784288670977,93.80384393939464,"sa3004055"
"Marcus Chiu","MIA","A+,AA","25-25",394,0.071065989,0.289340101,0.245614035,0.221902017,0.310432569,0.371757925,0.682190494,0.149855908,3.7032703405750445,0.292792792,-0.16901784297078848,44.54730968050825,-4.990940169764885,0.314984982856964,90.35988492171808,"sa3004060"
"Connor Hoover","SEA","AA,AAA","25-26",577,0.129982668,0.275563258,0.471698113,0.186475409,0.302083333,0.31352459,0.615607923,0.127049181,5.337622858205722,0.240625,-0.3439977653324604,52.2532553842163,-27.86815844272614,0.29145682427204317,65.53035976218641,"sa3004061"
"Jancarlos Cintron","ARI","AA,AAA,CPX","27-29",1032,0.062015503,0.134689922,0.460431654,0.282215122,0.334960937,0.386581469,0.721542406,0.104366347,5.550111241636927,0.319095477,-3.181064922362566,129.80537114803235,-11.534834357457953,0.3281183843500912,90.27332560570555,"sa3004065"
"Laz Rivera","CHW","AAA","27-28",429,0.079254079,0.242424242,0.326923076,0.234828496,0.31455399,0.350923482,0.665477472,0.116094986,5.890762853030833,0.303703703,-1.6331698196008801,43.59514315875178,-14.354672338050555,0.30494073243208336,75.83832113524265,"sa3004128"
"Chris Seise","TEX","A+,AA","23-24",746,0.088471849,0.331099195,0.267206477,0.229041916,0.300134589,0.348802395,0.648936984,0.119760479,5.807160307262536,0.33737864,1.5817931476049125,74.74253565449506,-24.108569469263262,0.29952250828171806,75.98420283157543,"sa3004142"
"Jeisson Rosario","NYY","AA","22-24",1154,0.155112651,0.246100519,0.63028169,0.237995824,0.359687228,0.373695198,0.733382426,0.135699374,4.918083324417211,0.310502283,-4.33341655600816,155.4898027332749,12.748726189347718,0.3402453827195122,108.86961082894229,"sa3004146"
"Jordy Barley","WSN","A+,AA,AAA","22-24",712,0.091292134,0.331460674,0.275423728,0.208791208,0.282087447,0.30455259,0.586640037,0.095761382,8.325797643647524,0.312342569,8.340168646071106,58.27402439193094,-33.29741798861658,0.27435247568552856,63.39189102973859,"sa3004148"
"Agustin Ruiz","SDP","A+,AA","22-24",1068,0.100187265,0.261235955,0.383512544,0.215536105,0.3164794,0.390590809,0.707070209,0.175054704,3.9458164990056517,0.265472312,-3.704378630965948,127.85987877276133,-4.2488940415125,0.3244082078687462,96.87484889048997,"sa3004149"
"Blake Hunt","TBR","A+,AA,AAA","23-25",843,0.067615658,0.231316725,0.292307692,0.24010554,0.307236061,0.40237467,0.709610731,0.16226913,3.7732845130280657,0.288848263,-1.3588186064735055,94.62985484970334,-19.06630428957221,0.3174012142144064,82.82052403169274,"sa3004153"
"Jake Scheiner","SEA","AA,AAA","26-27",1121,0.137377341,0.225691347,0.608695652,0.251867662,0.362176628,0.481323372,0.8435,0.22945571,3.759803349930494,0.285935085,-1.4838604158721864,177.15766092068384,12.219730798665974,0.370918048995552,107.3796427474435,"sa3004160"
"Abrahan Gutierrez","PIT","A,A+,AA,CPX","22-24",862,0.099767981,0.203016241,0.491428571,0.248677248,0.334106728,0.374338624,0.708445352,0.125661376,2.871296602227101,0.3,-2.205231990199536,108.48576376942347,-0.3982242235784561,0.32835201576801576,98.99216552746995,"sa3004263"
"Jose Sanchez","WSN","A+,AA","21-22",727,0.099037138,0.199449793,0.496551724,0.213728549,0.299310344,0.293291731,0.592602075,0.079563182,3.203325676989426,0.263691683,-1.1292239050380886,63.83230519298938,-29.685590043621986,0.2820834940055321,68.02991126839586,"sa3004382"
"Ricardo Mendez","WSN","A+","22-22",358,0.069832402,0.201117318,0.347222222,0.226993865,0.28611898,0.319018404,0.605137384,0.092024539,5.5900863086090355,0.277108433,-0.1453973399475217,31.454929757363395,-15.030164670699044,0.2817601087073091,67.66670078736996,"sa3004383"
"Jacob Gonzalez","PIT","A,A+,AA","24-25",818,0.063569682,0.150366748,0.422764227,0.276333789,0.342298288,0.413132694,0.755430982,0.136798905,2.3476976104680505,0.303691275,-2.219190544914454,111.58186983453024,8.617285409438505,0.3448485653190052,108.89034426349299,"sa3004691"
"Jacob Pearson","ATL","A+,AA,AAA","24-25",521,0.117082533,0.234165067,0.5,0.214285714,0.315384615,0.321428571,0.636813186,0.107142857,6.079759193605126,0.277777777,0.5189795340411365,52.73273386423401,-15.565310936524344,0.30086549531954987,77.46248552479658,"sa3004722"
"Shane Matheny","SFG","A+,AA,AAA,CPX","26-28",1158,0.149395509,0.294473229,0.507331378,0.236458333,0.357638888,0.395833333,0.753472221,0.159375,5.791677096120326,0.329411764,-0.5227347537875175,158.6318722778924,5.182703893817241,0.345263590337506,105.0585947486666,"sa3004780"
"Logan Warmoth","TOR","AA,AAA","26-28",1042,0.127639155,0.262955854,0.485401459,0.222095671,0.332692307,0.333712984,0.666405291,0.111617313,5.535161076082189,0.297658862,0.2430566386319697,115.41725595319271,-22.516866460204103,0.3129355516768741,83.74858054043787,"sa3004813"
"Quincy Nieporte","DET","A,AA,AAA","27-29",632,0.088607594,0.174050632,0.509090909,0.267148014,0.335987261,0.494584837,0.830572098,0.227436823,3.6002547220136143,0.275943396,-0.4239578414708376,97.22518725240849,16.99770201290272,0.3601594966564452,121.56662391035886,"sa3004819"
"Kevin Richards","OAK","A,A+","22-23",366,0.071038251,0.248633879,0.285714285,0.241691842,0.303278688,0.39879154,0.702070228,0.157099698,5.074977951829423,0.296137339,-1.4688676153309643,43.46956610528399,-8.447402344666227,0.3192224953669668,82.26491219826194,"sa3004880"
"Micael Ramirez","CLE","A+,AA,AAA","23-25",699,0.107296137,0.173104434,0.61983471,0.2247557,0.310344827,0.296416938,0.606761765,0.071661238,2.1472077138800634,0.264344262,-2.2885953639633954,64.72329023583478,-20.730807862145237,0.2890499833671526,76.26472743037544,"sa3004883"
"Justin Connell","WSN","A+,AA","23-24",489,0.118609406,0.276073619,0.429629629,0.230024213,0.338842975,0.392251815,0.73109479,0.162227602,4.596647945784308,0.304511278,-1.9281939268112183,64.04201099836592,2.3211897220588185,0.3321483184483426,103.65120532765786,"sa3004884"
"Mason Martin","PIT","A+,AA,AAA","23-25",1040,0.122115384,0.361538461,0.337765957,0.209641255,0.314423076,0.417040358,0.731463434,0.207399103,5.3987148842926445,0.300829875,-1.2575361290946603,125.95187477447078,-8.384601149186635,0.32643714685237546,94.71679749473145,"sa3004885"
"Lamar Sparks","MIL","AA","24-25",735,0.110204081,0.322448979,0.341772151,0.266563944,0.349659863,0.420647149,0.770307012,0.154083205,5.739453913089225,0.389873417,-2.2551212878897786,105.59154280243746,16.683203868254335,0.35561317522129504,119.25362446063038,"sa3004932"
"Riley Delgado","ATL","AA","27-27",412,0.075242718,0.138349514,0.543859649,0.272237196,0.339805825,0.32884097,0.668646795,0.056603774,3.7667904742355005,0.315286624,-0.8615178987383842,44.65723281419669,-9.42855758154,0.31304053007398996,82.5674035406475,"sa3004934"
"Francisco Hernandez","STL","A+","22-23",588,0.103741496,0.280612244,0.369696969,0.217726396,0.304421768,0.329479768,0.633901536,0.111753372,7.0810880487553245,0.300859598,0.5817127265036106,58.7187690488955,-13.711169744286867,0.2972117974644616,80.98422950608754,"sa3004942"
"Tristen Lutz","MIL","AA","23-24",482,0.126556016,0.317427385,0.39869281,0.244498777,0.350622406,0.418092909,0.768715315,0.173594132,1.324684777103339,0.338842975,-1.8002897426486015,67.76210836184589,4.104680067425639,0.3499133924478317,106.49175433264314,"sa3004968"
"Je'Von Ward","MIL","A+","23-24",543,0.11970534,0.274401473,0.43624161,0.251612903,0.341328413,0.412903225,0.754231638,0.161290322,4.535602158812542,0.329032258,-0.47398623265326023,73.94089447707061,7.717674314976975,0.3460452678026976,111.65742000167685,"sa3004969"
"Imanol Vargas","LAD","A,A+,AA","24-26",1468,0.145776566,0.301089918,0.484162895,0.263754045,0.3746594,0.464401294,0.839060694,0.200647249,3.3535823921875103,0.363636363,-2.363711431156844,244.0778416421523,49.68794307376053,0.38231164428850434,126.15304778981101,"sa3004972"
"Robbie Glendinning","KCR","AA,AAA","26-27",766,0.14229765,0.317232375,0.44855967,0.2515625,0.36862745,0.434375,0.80300245,0.1828125,4.031395030313372,0.35828877,-1.1989350602962077,117.77167744065976,10.136442995326268,0.36476034385706085,109.51626362291056,"sa3004978"
"Eddy Diaz","COL","A+,AA,CPX","22-23",647,0.075734157,0.208655332,0.362962962,0.230496453,0.307692307,0.326241134,0.633933441,0.095744681,6.872658524263718,0.285046728,-2.4017635849304497,65.43584398690011,-17.974341558782797,0.29563220694450604,78.64778015688145,"sa3004979"
"PK Morris","TOR","A+,AA","23-24",525,0.133333333,0.293333333,0.454545454,0.220224719,0.322519083,0.395505617,0.7180247,0.175280898,3.6471540068811095,0.292253521,-0.7866136441007257,65.7482695622229,-0.2659979717946577,0.3251359319139849,99.41098129438156,"sa3005037"
"Adam Hall","BAL","A+,AA,AAA,CPX","23-25",503,0.099403578,0.248508946,0.4,0.257075471,0.360557768,0.313679245,0.674237013,0.056603774,6.088509140987649,0.355263157,2.6322449657600373,60.568236525178875,-0.3878823118200687,0.323679077197831,99.99931047042863,"sa3005077"
"Tyler Dearden","BOS","A+,AA,AAA","23-25",810,0.109876543,0.259259259,0.423809523,0.262857142,0.352286773,0.39,0.742286773,0.127142858,2.2658581175947203,0.34989648,-3.0644857194274664,108.07077095126874,7.512698056457121,0.3382932551140531,107.60548831057176,"sa3005103"
"Kevin Watson Jr","LAA","A","23-24",587,0.141396933,0.214650766,0.658730158,0.272540983,0.381601362,0.383196721,0.764798083,0.110655738,7.027455818496904,0.347107438,-0.4294323194772005,90.49865900802007,7.685453438037546,0.36336442405342034,109.52085720529774,"sa3005151"
"Walking Cabrera","SEA","A,A+,AA,CPX","21-22",749,0.088117489,0.255006675,0.345549738,0.257918552,0.32576769,0.402714932,0.728482622,0.14479638,5.416883950646307,0.330490405,-0.5326336422003806,96.35784291976421,-9.015151994886702,0.33349346143699615,91.4317572900264,"sa3005240"
"Diosbel Arias","TEX","AA,AAA","25-26",789,0.098859315,0.253485424,0.39,0.271551724,0.352791878,0.415229885,0.768021763,0.143678161,4.727465846241903,0.356846473,-0.47340019093826413,108.003733613925,-9.24164957420346,0.3462383196496297,92.29836080734492,"sa3005308"
