Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Alan Trejo","COL","AA,AAA","23-25",839,0.057210965,0.218116805,0.262295081,0.258106355,0.304819277,0.468223086,0.773042363,0.210116731,4.249952358442353,0.297682709,-2.326569517434109,110.85348323706614,5.7937576544664955,0.33298504733177553,104.63768081935689,"20056"
"Evan White","SEA","AA,AAA","23-25",413,0.072639225,0.227602905,0.319148936,0.294429708,0.351089588,0.49867374,0.849763328,0.204244032,4.436083086084332,0.343396226,0.38948975899256766,66.15519078273118,16.876331584637768,0.3746510638227718,133.86994143474595,"20078"
"Mark Contreras","MIN","A+,AA,AAA","24-26",881,0.088535754,0.289443813,0.305882352,0.22077922,0.307167235,0.411688311,0.718855546,0.190909091,6.2692278535677515,0.283400809,-0.08665704960003495,104.62884376530987,-0.8433127891506469,0.32043206882476805,97.37769838647269,"20122"
"Dylan Carlson","STL","AA,AAA","20-20",562,0.103202846,0.206405693,0.5,0.292433537,0.37188612,0.54192229,0.91380841,0.249488753,7.242588311777758,0.330508474,0.37309143238235265,100.54632672880321,31.51250934813647,0.3952873871663389,145.06287558795108,"20126"
"Matthew Batten","SDP","AA,AAA","24-26",895,0.09273743,0.237988826,0.389671361,0.295369211,0.360986547,0.40175219,0.762738737,0.106382979,6.217595856380204,0.385542168,-0.2454218414495699,122.19678589991096,-10.112773147311179,0.336597560163834,92.397518302396,"20157"
"J.J. Matijevic","HOU","A+,AA,AAA","23-25",789,0.103929024,0.299112801,0.347457627,0.252496433,0.332065906,0.48216833,0.814234236,0.229671897,5.482504206803284,0.326388888,2.046284891315736,116.31119507969973,12.110330913678363,0.3534185597802901,112.42510122549879,"20165"
"Miguel Vargas","LAD","A,A+,AA","19-21",1101,0.090826521,0.156221616,0.581395348,0.313141683,0.38,0.482546201,0.862546201,0.169404518,5.401773811972715,0.350318471,2.0172972613945603,187.95186674205604,51.04494079558196,0.3865908055601059,137.3854523891078,"20178"
"Brandon Marsh","LAA","AA,AAA,CPX,R","21-23",560,0.119642857,0.233928571,0.511450381,0.286885245,0.375,0.434426229,0.809426229,0.147540984,6.691308424829729,0.370689655,1.9461192867602222,85.21512681989935,18.02544844894674,0.36590296683980406,128.33878068300166,"20202"
"Jo Adell","LAA","A+,AA,AAA","20-22",680,0.076470588,0.283823529,0.269430051,0.288961038,0.350515463,0.534090909,0.884606372,0.245129871,5.995808763176159,0.368956743,1.7396342200809158,113.68962485103702,20.470039849568373,0.37756470306632445,125.68394306198752,"20220"
"Gilberto Celestino","MIN","A,A+,AA,AAA","20-22",843,0.100830367,0.180308422,0.559210526,0.277108433,0.357058125,0.414993306,0.772051431,0.137884873,4.147640670584839,0.327586206,-0.6031729328678921,121.53673999545194,20.402134587737102,0.35600280542010787,120.35623428586638,"20233"
"Kevin Smith","TOR","AA,AAA","22-24",878,0.085421412,0.282460136,0.302419354,0.243312101,0.313142857,0.47388535,0.787028207,0.230573249,6.065629521432164,0.299603174,1.7299462761729956,123.01743516493312,19.810735704188257,0.3454720083990686,117.03467581321944,"20242"
"Mario Feliciano","MIL","A+,AA,AAA,CPX","20-22",639,0.053208137,0.273865414,0.194285714,0.262886597,0.31455399,0.448453608,0.763007598,0.185567011,4.76855891397999,0.332487309,0.2868579719797708,84.57318897321314,10.321662036324438,0.3468393537919846,114.93066879635728,"20263"
"Jonathan Arauz","HOU","A+,AA,AAA","20-22",740,0.094594594,0.179729729,0.526315789,0.247720364,0.321621621,0.379939209,0.70156083,0.132218845,3.9986457589051327,0.283495145,-0.5987114995950833,85.89155849535618,-1.9262191234096608,0.3220512789648932,98.3660068671146,"20275"
"Ben Rortvedt","MIN","A+,AA,AAA","21-23",456,0.09868421,0.22368421,0.44117647,0.243107769,0.33114035,0.393483709,0.724624059,0.15037594,1.8447802150000001,0.295138888,-0.3096008605789393,55.98818527244468,3.546602816213562,0.3304037893844756,107.22241126144681,"20287"
"Jake Meyers","HOU","A+,AA,AAA","23-25",788,0.087563451,0.206852791,0.423312883,0.285306704,0.359137055,0.473609129,0.832746184,0.188302425,5.808757769123399,0.338491295,-0.027971687959507108,126.00964448560256,26.476789511332683,0.36918174986004226,124.53593237607332,"20308"
"Corey Julks","HOU","A+,AA","23-25",825,0.106666666,0.213333333,0.5,0.270344827,0.353939393,0.424827586,0.778766979,0.154482759,5.685654758245559,0.33271028,0.8907147077843547,116.71941645143298,17.386310455181878,0.3540706242233007,117.55109158545673,"20311"
"Stuart Fairchild","CIN","A+,AA,AAA,CPX","23-25",648,0.101851851,0.191358024,0.532258064,0.273534635,0.361111111,0.476021314,0.837132425,0.202486679,5.542763705331093,0.314420803,-0.9142994626308791,103.40878851310802,25.86533083365751,0.37378028196382007,133.60245719730287,"20321"
"Alex Kirilloff","MIN","AA,AAA","21-23",417,0.069544364,0.187050359,0.371794871,0.286089238,0.345323741,0.430446194,0.775769935,0.144356956,4.032623521920758,0.334470989,-1.1458349542226642,58.070815568381605,11.91334530484087,0.3540651106203978,125.13230241467753,"20325"
"Luis Gonzalez","CHW","AA,AAA","23-25",698,0.098853868,0.186246418,0.53076923,0.245901639,0.324246771,0.373770491,0.698017262,0.127868852,5.710110849852705,0.282105263,0.3469291275832802,80.1710455042527,0.1895631847188728,0.31950152536918375,99.83603364156397,"20332"
"Ernie Clement","CLE","AA,AAA","23-25",595,0.062184873,0.099159663,0.627118644,0.263059701,0.31409168,0.343283582,0.657375262,0.080223881,5.294759338168009,0.287190082,-0.5663031360018067,60.03302379817763,-7.6012040439148745,0.2983474722337642,88.5146831762384,"20352"
"Luis Garcia Jr.","WSN","AA,AAA","19-21",712,0.04494382,0.15730337,0.285714285,0.266866566,0.300709219,0.392803598,0.693512817,0.125937032,4.944376635101405,0.29704797,-0.16289024817524478,78.89555098404776,-1.3253083498250398,0.3096564244716725,96.04180598826645,"20391"
"Jared Young","CHC","AA,AAA","23-25",789,0.077313054,0.204055766,0.378881987,0.254929577,0.320203303,0.373239436,0.693442739,0.118309859,4.023533478216734,0.308687615,0.13250551640521735,89.82557175297521,-1.5082804636261553,0.31595006221123323,97.21448032474504,"20404"
"Royce Lewis","MIN","A+,AA","20-20",566,0.067137809,0.217314487,0.308943089,0.235976789,0.28975265,0.371373307,0.661125957,0.135396518,6.276898615238303,0.282776349,0.37223669211380184,57.436551770633955,-3.579965510898335,0.3044358049873757,94.18990127937454,"20437"
"Brewer Hicklen","KCR","A+,AA","23-25",918,0.116557734,0.296296296,0.393382352,0.253521126,0.355263157,0.430217669,0.785480826,0.176696543,8.290155593985038,0.347107438,8.662185400025919,133.0093431454679,22.600913120486407,0.3595424907548087,121.29501728935384,"20450"
"Jazz Chisholm Jr.","ARI","AA,AAA","21-23",468,0.113247863,0.318376068,0.355704697,0.225247524,0.324786324,0.450495049,0.775281373,0.225247525,6.899008148186947,0.292372881,0.7302408840041608,64.73347835443944,12.872761579379738,0.35293317618023634,124.3484525507173,"20454"
"Irving Lopez","STL","AA,AAA","24-26",666,0.066066066,0.201201201,0.328358208,0.25084175,0.322239031,0.398989898,0.721228929,0.148148148,5.287598251438927,0.300668151,-0.5954889397253282,80.27224572112738,-3.693065657113207,0.32364167899390817,96.11032212837902,"20463"
"Seth Beer","ARI","A+,AA,AAA","22-24",968,0.087809917,0.195247933,0.449735449,0.288177339,0.392561983,0.513546798,0.906108781,0.225369459,2.1805785466730305,0.324873096,-1.947102318983525,177.18315045474043,51.739288977663406,0.397673603399239,142.78643859932137,"20493"
"Scott Hurst","STL","A+,AA,AAA","23-25",710,0.095774647,0.283098591,0.338308457,0.211111111,0.288762446,0.3,0.588762446,0.088888889,3.8437509702957082,0.293144208,-2.0273281587287784,57.54480297333758,-26.701182981662342,0.27541561325108516,68.98663249319107,"20501"
"William Contreras","ATL","A+,AA,AAA","21-23",587,0.071550255,0.204429301,0.35,0.264925373,0.327086882,0.401119402,0.728206284,0.136194029,1.77377429625,0.315920398,-0.40827810671180487,73.19777596977299,6.0694252723152005,0.33105881713394425,107.91086416653586,"20503"
"Drew Waters","ATL","AA,AAA","20-22",1032,0.083333333,0.296511627,0.281045751,0.279269602,0.345930232,0.425349087,0.771279319,0.146079485,7.064807884100336,0.396072013,1.751889480627142,141.11362281948558,15.922954892220424,0.3471814751856311,114.85411026355878,"20505"
"Jack Larsen","SEA","A+,AA","24-26",1005,0.137313432,0.268656716,0.511111111,0.264947245,0.369261477,0.460726846,0.829988323,0.195779601,5.566117563584308,0.350089766,-0.9973873682902195,163.5615162087363,34.641594706265316,0.37210926324129107,125.80912506039493,"20510"
"Nick Madrigal","CHW","A+,AA,AAA","22-22",532,0.082706766,0.030075187,2.75,0.310782241,0.37735849,0.414376321,0.791734811,0.10359408,6.742611982727871,0.312910284,1.7489239485003054,77.78941941808534,15.346500238288165,0.3619907202594208,125.09932665612709,"20521"
"Nolan Jones","CLE","A+,AA,AAA","21-23",942,0.164543524,0.286624203,0.574074074,0.256809338,0.386411889,0.437094682,0.823506571,0.180285344,5.100462151064638,0.355648535,1.0667829688754864,149.48613365856718,38.324543782749885,0.3762180632733284,135.91748027464158,"20529"
"Mickey McDonald","OAK","A+,AA,AAA","24-26",856,0.109813084,0.237149532,0.463054187,0.269754768,0.36,0.339237057,0.699237057,0.069482289,6.610996458746513,0.364990689,2.97452754736878,106.73949972957917,-4.758156884009169,0.32451506441698197,93.9908694145448,"20533"
"Vidal Brujan","TBR","A+,AA,AAA","21-23",870,0.098850574,0.148275862,0.666666666,0.269430051,0.345622119,0.414507772,0.760129891,0.145077721,7.917291742963357,0.304278922,9.128796530421823,117.56071205741456,14.338627229693447,0.3436997316287876,114.1571577161421,"20536"
"Jose Miranda","MIN","A+,AA,AAA","21-23",1074,0.061452513,0.119180633,0.515625,0.302040816,0.3566108,0.479591836,0.836202636,0.17755102,2.6108914070761644,0.314250913,-1.773296472034417,172.1634827134386,44.270866553224664,0.3719324585881665,131.91082108451954,"20538"
"Elehuris Montero","STL","AA,AAA,R","20-22",753,0.090305444,0.247011952,0.365591397,0.248502994,0.321381142,0.453592814,0.774973956,0.20508982,2.221333294505494,0.287280701,-0.8328170997556299,103.71660645795626,7.814279404707374,0.3373622435180948,106.70320680946142,"20543"
"CJ Alexander","ATL","A+,AA","22-24",482,0.095435684,0.307053941,0.31081081,0.173611111,0.253638253,0.319444444,0.573082697,0.145833333,6.465253280858404,0.229927007,2.4746421098243445,35.159050087461964,-21.688827221264347,0.26017565466463566,60.90639387348661,"20557"
"Kody Clemens","DET","A,A+,AA,AAA","23-25",947,0.09186906,0.229144667,0.400921658,0.237470167,0.309725158,0.424821002,0.73454616,0.187350835,6.054982434490307,0.279338842,0.7897895446512848,115.8137223330554,5.424788480740464,0.3280055180697118,105.36234582382856,"20572"
"Ivan Herrera","STL","A,A+,AA,AAA","19-21",797,0.125470514,0.210790464,0.595238095,0.254086181,0.35633626,0.404160475,0.760496735,0.150074294,1.9887746930516885,0.295918367,-1.4548336946754716,111.59305710949131,13.567992924229587,0.35047196765341354,114.68118323210764,"20599"
"Logan Porter","KCR","A+,R","23-25",495,0.153535353,0.232323232,0.660869565,0.281094527,0.41010101,0.522388059,0.932489069,0.241293532,3.349850179248234,0.337078651,-0.22109988308511674,100.89146173661209,35.77117196386313,0.4171638945136407,154.53902683066423,"20626"
"Carlos Perez","CHW","A+,AA,AAA","22-24",798,0.063909774,0.090225563,0.708333333,0.260217983,0.312030075,0.3746594,0.686689475,0.114441417,2.369741765625762,0.269525267,0.24556635005865246,88.49478066371704,-5.473000671398403,0.31181462608287147,94.0386145754829,"20805"
"Dermis Garcia","NYY","A+,AA","21-23",740,0.095945945,0.368918918,0.26007326,0.225609756,0.302702702,0.487804878,0.79050758,0.262195122,4.105331147830568,0.291545189,0.8184413239359856,103.83821876871065,15.95497841166928,0.3465760564771815,118.9192500736251,"20926"
"Oscar Gonzalez","CLE","A+,AA,AAA","21-23",1006,0.036779324,0.193836978,0.189743589,0.293013555,0.322388059,0.479666319,0.802054378,0.186652764,3.4172718675423743,0.331499312,-1.014976963342633,145.52405021445173,25.529135503930057,0.35438798819167683,120.47507561822306,"20970"
"Leo Rivas","LAA","A+,AA,R","21-23",589,0.134125636,0.235993208,0.568345323,0.244532803,0.350936967,0.351888667,0.702825634,0.107355864,6.537209946021633,0.325905292,-0.40192062815185636,73.26000643642809,0.7010646698083924,0.3269973979061374,101.14446783803072,"21009"
"Trey Cabbage","MIN","A,A+,AA","22-24",825,0.093333333,0.335757575,0.277978339,0.25203252,0.327272727,0.493224932,0.820497659,0.241192412,5.908812431390835,0.341232227,1.7786498289206065,125.56452606704255,26.399914593363018,0.36374079883098603,125.57768383996103,"21078"
"Alejo Lopez","CIN","A+,AA,AAA","23-25",949,0.087460484,0.118018967,0.741071428,0.301075268,0.373812038,0.38948626,0.763298298,0.088410992,4.7249860936969705,0.336551724,-0.7573879702249542,133.4096002396601,23.973968070413402,0.35052842356390873,121.1084329288826,"21127"
"Tyler Payne","CHC","A+,AA,AAA","26-28",590,0.062711864,0.216949152,0.2890625,0.244897959,0.298305084,0.387755102,0.686060186,0.142857143,2.9995799626972355,0.29382716,0.22242624987848103,64.29849256903002,-3.9223439213626667,0.3121771748793327,94.72979673430861,"21139"
"Sean Bouchard","COL","A+,AA","23-25",772,0.085492227,0.262953367,0.325123152,0.279305354,0.345006485,0.494934876,0.839941361,0.215629522,5.4114686871242395,0.354700854,-0.6101772121619433,122.76165963916289,26.5126589259337,0.3673493719904958,127.61481720673011,"21270"
"Dalton Guthrie","PHI","A+,AA,AAA,CPX","23-25",656,0.051829268,0.18902439,0.274193548,0.252072968,0.302003081,0.381426202,0.683429283,0.129353234,5.4043062002362765,0.3,-0.2726403367705643,71.59816689581041,-5.4389925768935266,0.308324714532407,92.68610425782003,"21293"
"Mark Kolozsvary","CIN","A+,AA,AAA","23-25",528,0.115530303,0.291666666,0.396103896,0.203196347,0.335863377,0.358447488,0.694310865,0.155251141,3.565168790698771,0.279411764,-1.788375643081963,64.30287486139703,3.8388214093820983,0.32694496296388603,106.70427004880531,"21304"
"Michael Papierski","HOU","A+,AAA","23-25",856,0.146028037,0.217289719,0.67204301,0.239038189,0.364168618,0.34794908,0.712117698,0.108910891,3.1506595908982313,0.302734375,-4.737012965721078,111.21643564905148,0.9676168491981434,0.335040666250211,101.29779592950666,"21386"
"Lars Nootbaar","STL","A,A+,AA,AAA","21-23",523,0.118546845,0.152963671,0.775,0.27510917,0.363288718,0.397379912,0.76066863,0.122270742,3.3820026601208624,0.308743169,-2.3164243089267984,72.90892962037654,11.806070883265445,0.3492153103181622,118.5003036647411,"21454"
"Brandon Lockridge","NYY","A,A+,AA","22-24",883,0.075877689,0.254813137,0.297777777,0.2685069,0.331441543,0.44165621,0.773097753,0.17314931,6.662784255007538,0.341772151,3.5300332851475105,126.13493716286767,19.246708358994617,0.34584951888431203,117.96911404699667,"21496"
"Luken Baker","STL","A+,AA,AAA","22-24",894,0.10067114,0.242729306,0.414746543,0.246212121,0.325503355,0.452020202,0.777523557,0.205808081,1.7683397286718652,0.291743119,-0.5093934424221516,123.75447758242792,18.856474794003418,0.34884253427936945,117.6681184538356,"21497"
"Trevor Larnach","MIN","A+,AA,AAA","22-24",604,0.104304635,0.240066225,0.434482758,0.29601518,0.377483443,0.44971537,0.827198813,0.15370019,3.123508389242505,0.37735849,0.02325874730013311,94.20154077553222,27.682874768907528,0.37803347249825797,142.54883647808145,"21501"
"Jonathan India","CIN","A+,AA","22-22",512,0.115234375,0.21484375,0.536363636,0.259345794,0.365234375,0.401869158,0.767103533,0.142523364,6.161963235864888,0.317460317,0.015982922399416566,71.06147331680367,15.8267121308596,0.35543963301369524,128.56674146562676,"21523"
"Joey Bart","SFG","A+,AA,AAA","22-24",617,0.068071312,0.247974068,0.274509803,0.284955752,0.341977309,0.484955752,0.826933061,0.2,3.773111979408263,0.347938144,-0.8579946934478357,94.96464918159211,13.597531284916041,0.3611575099941972,118.3960010238677,"21524"
"Cal Raleigh","SEA","A+,AA,AAA","22-24",706,0.086402266,0.199716713,0.432624113,0.270998415,0.338526912,0.527733755,0.866260667,0.25673534,3.496223979827253,0.289760348,0.11098591797053814,115.06646312857953,24.190906883133316,0.3719454428918681,125.86594381450067,"21534"
"Connor Kaiser","PIT","A,AA,AAA","22-24",522,0.134099616,0.235632183,0.569105691,0.196347031,0.313346228,0.321917808,0.635264036,0.125570777,3.937377167499462,0.244299674,-0.17131065879948437,54.525160317712604,-7.759781780249306,0.2997394820938258,88.28418260465259,"21535"
"Nick Fortes","MIA","A+,AA,AAA","22-24",675,0.084444444,0.152592592,0.553398058,0.232715008,0.314540059,0.340640809,0.655180868,0.107925801,3.671564921686164,0.262833675,-0.4082294737454504,70.51487006551633,-8.332087632948062,0.3024795445078018,89.00526157721333,"21538"
"Coco Montes","COL","A,AA","22-24",1023,0.06060606,0.236559139,0.256198347,0.257787325,0.310107948,0.425349087,0.735457035,0.167561762,3.684229014587598,0.317037037,-4.7134488461888395,130.51694084737372,7.089151956475467,0.3272838536375755,105.72841319849243,"21547"
"Matt Vierling","PHI","A+,AA,AAA","22-24",821,0.085261875,0.192448233,0.443037974,0.25,0.321951219,0.375690607,0.697641826,0.125690607,5.439593773172756,0.293072824,3.0284842839464545,95.33834728473798,0.5331451135314964,0.317939514132792,99.36296820399778,"21558"
"Alfonso Rivas III","OAK","A+,AAA","22-24",780,0.132051282,0.216666666,0.609467455,0.289393939,0.392307692,0.419696969,0.812004661,0.13030303,2.8140327812624424,0.36853002,-1.46208084927639,123.39772832634472,25.4727786505463,0.36892336368868034,125.6582649228022,"21560"
"Romy Gonzalez","CHW","A,AA,AAA","22-24",809,0.100123609,0.271940667,0.368181818,0.263751763,0.34658385,0.44851904,0.79510289,0.184767277,5.7369649206396645,0.341935483,3.0091934730298817,121.00545366669955,24.537438971949243,0.35607222735807575,124.6372968077732,"21562"
"Cesar Salazar","HOU","A,A+,AA,AAA","23-25",501,0.069860279,0.175648702,0.397727272,0.257403189,0.329341317,0.423690205,0.753031522,0.166287016,4.409943570116637,0.285302593,-0.09103453601710498,67.62642152198232,5.864449243625766,0.3393525393009186,108.7680051243241,"21587"
"Kyle Isbel","KCR","A+,AAA,R","22-24",692,0.089595375,0.202312138,0.442857142,0.256117455,0.335745296,0.427406199,0.763151495,0.171288744,6.95246207784505,0.297356828,2.2216603440465406,94.2886204820944,8.829624201066608,0.3424921335952548,109.11617226032659,"21614"
"Alec Bohm","PHI","A,A+,AA,AAA","22-24",608,0.105263157,0.144736842,0.727272727,0.301498127,0.375,0.505617977,0.880617977,0.20411985,4.431329129600872,0.3225058,-0.3802556557347998,104.18674968410275,36.60527461249373,0.3947322087319377,154.78558356378574,"21618"
"Jake McCarthy","ARI","A+,AA,AAA","21-23",582,0.092783505,0.252577319,0.367346938,0.261950286,0.335051546,0.464627151,0.799678697,0.202676865,8.997260341050124,0.333333333,6.333025765954517,83.84499300455607,5.970478454585452,0.34868035365625755,107.95631852855716,"21622"
"Griffin Conine","TOR","A,A+,AA","21-23",809,0.118665018,0.383189122,0.309677419,0.246418338,0.347342398,0.550143266,0.897485664,0.303724928,4.368577124719032,0.343373493,-0.10127753752749413,144.54278169184207,45.68275071292397,0.39645077464003,146.50518497198487,"21626"
"Ford Proctor","TBR","A,AA","22-24",917,0.143947655,0.207197382,0.694736842,0.271540469,0.382096069,0.408616187,0.790712256,0.137075718,4.513549478249382,0.335689045,-2.296540704672225,140.31782435201853,31.918740767471512,0.3662585234850939,129.50334470589337,"21634"
"Nick Maton","PHI","A+,AA,AAA","22-24",708,0.124293785,0.204802259,0.606896551,0.242975206,0.343262411,0.365289256,0.708551667,0.12231405,4.527488997858779,0.298013245,-1.8125475249253213,86.31497328597982,5.174914232081953,0.3294669059528546,107.68244484965125,"21635"
"Jeremy Pena","HOU","A,A+,AAA,CPX","21-23",634,0.086750788,0.206624605,0.419847328,0.301444043,0.379146919,0.476534296,0.855681215,0.175090253,7.300757343453013,0.364077669,0.5559034532634541,106.65006610626699,29.119870698697582,0.3867784861893074,138.18126481918333,"21636"
"Rafael Marchan","PHI","A,A+,AA,AAA","20-22",621,0.085346215,0.136876006,0.623529411,0.23561151,0.310789049,0.285971223,0.596760272,0.050359713,2.0882390550790686,0.276371308,-1.7611007246305235,54.47390368627571,-19.91058253450133,0.28245238940561973,74.57146548946565,"21646"
"Luis De Los Santos","TOR","A,A-,A+","21-23",750,0.045333333,0.212,0.213836477,0.234532374,0.279411764,0.368345323,0.647757087,0.133812949,4.2261164437055045,0.28030303,-2.705848424579017,75.05569174803833,-21.44136586122176,0.2935670038144113,76.98009256997048,"21682"
"Miguel Amaya","CHC","A+,AA","20-22",516,0.145348837,0.176356589,0.824175824,0.23095238,0.3624031,0.383333333,0.745736433,0.152380953,3.1942015447514978,0.263157894,0.9553635019110516,70.87315068082134,12.178844232719356,0.35225642686204395,120.83315117816004,"21693"
"Oswaldo Cabrera","NYY","A+,AA,AAA","20-22",1007,0.0734856,0.230387288,0.318965517,0.266085059,0.32003988,0.456924754,0.776964634,0.190839695,4.709548356145785,0.315068493,0.46244753850623965,139.25193602586063,21.370364658477634,0.34345413800961005,116.93649723540447,"21707"
"Oneil Cruz","PIT","A+,AA,AAA,R","20-22",594,0.087542087,0.24074074,0.363636363,0.304104477,0.365935919,0.535447761,0.90138368,0.231343284,7.769751514425926,0.371967654,2.858729231520556,106.0268765482369,36.1507029998365,0.39452097793117596,150.7060993008024,"21711"
"Enmanuel Valdez","HOU","A,A+,AA","20-22",802,0.084788029,0.213216957,0.397660818,0.245441795,0.315394242,0.455820476,0.771214718,0.210378681,4.605680028390965,0.272727272,-0.5430722844321281,110.90126168850855,11.228075900413565,0.3410096214080514,110.00239816612654,"21716"
"Jair Camargo","LAD","A,A+","19-21",596,0.055369127,0.330536912,0.16751269,0.235831809,0.290268456,0.378427787,0.668696243,0.142595978,4.190191132504683,0.331360946,-0.5685422807000577,63.979449685329,-9.004607145077188,0.3052975182773686,87.67034887380952,"21730"
"Sebastian  Rivero","KCR","A+,AAA","20-22",497,0.0583501,0.245472837,0.237704918,0.230941704,0.288343558,0.313901345,0.602244903,0.082959641,3.7837968995256306,0.304615384,-0.47856759367277846,41.2445960124539,-17.22439777054324,0.2787997936371897,69.61132252599933,"21735"
"Jose Fermin","CLE","A,AA,AAA","20-22",804,0.082089552,0.101990049,0.804878048,0.278969957,0.356060606,0.386266094,0.7423267,0.107296137,5.9883769878519555,0.298360655,0.5632941348012537,109.24219486364125,12.51023522266148,0.34273189253444913,113.43672849232874,"21746"
"Esteury Ruiz","SDP","A+,AA","20-22",733,0.073669849,0.237380627,0.310344827,0.24382716,0.313453536,0.382716049,0.696169585,0.138888889,7.522705076150402,0.306695464,5.906251327949576,83.67708437918262,-8.973953403248036,0.31574217282783307,90.0681492080304,"21780"
"Sherten Apostel","TEX","A,A+,AA,AAA,CPX","20-22",749,0.104138851,0.279038718,0.373205741,0.245426829,0.332443257,0.431402439,0.763845696,0.18597561,2.912070995256933,0.312056737,-0.06109425099566579,103.40980997216478,11.714014451024694,0.34751829413450924,114.32084404905426,"21794"
"Andres Chaparro","NYY","A,A-,A+","20-22",660,0.134848484,0.2,0.674242424,0.26007326,0.375757575,0.421245421,0.797002996,0.161172161,3.649319864561082,0.306930693,-1.7837409923195082,106.12172101889935,22.544086721588044,0.37113268151087897,126.46247258824036,"21797"
"Jonathan Aranda","TBR","A,A+,AA,R","21-23",685,0.109489051,0.176642335,0.61983471,0.30703259,0.394736842,0.478559176,0.873296018,0.171526586,4.986359377689894,0.356043956,-0.4113034439506009,121.45902587010087,38.476486566500085,0.39114563156186577,145.24836720539966,"21837"
"Freddy Fermin","KCR","A,AA,AAA","24-26",657,0.07305936,0.176560121,0.413793103,0.267558528,0.325688073,0.428093645,0.753781718,0.160535117,3.143012559162221,0.298056155,-0.8601329788798466,88.25522210259173,7.345779096672273,0.33982811945658575,108.89706834465255,"21840"
"Will Benson","CLE","A,A+,AA,AAA","21-23",953,0.149003147,0.311647429,0.478114478,0.219264892,0.338947368,0.44486692,0.783814288,0.225602028,7.653897778028157,0.288172043,4.101708451285958,136.03364840753133,21.90808042742067,0.35240000637590757,119.13033216253096,"21853"
"Bo Naylor","CLE","A,AA","19-21",809,0.098887515,0.266996291,0.37037037,0.219101123,0.298507462,0.382022471,0.680529933,0.162921348,6.821201777684747,0.279503105,1.046530946274288,88.79793057303075,-8.58392667312976,0.30995936814389025,92.14473062006097,"21865"
"Jerar Encarnacion","MIA","A,A+,AA","21-23",819,0.079365079,0.295482295,0.268595041,0.258411843,0.323565323,0.415881561,0.739446884,0.157469718,3.5349510360259484,0.348643006,-1.3896921365521848,106.27621107528317,12.213479690052159,0.3381028224294092,112.96098462086512,"21871"
"Christopher Morel","CHC","A,AA,AAA","20-22",734,0.076294277,0.264305177,0.288659793,0.246969696,0.309165526,0.442424242,0.751589768,0.195454546,7.533754113723548,0.308888888,1.4703514312859625,95.69863210208513,7.666823502255457,0.33527104489291254,109.07873078342547,"21897"
"Rodolfo Castro","PIT","A,A+,AA,AAA","20-22",811,0.065351418,0.252774352,0.258536585,0.244233378,0.298765432,0.453188602,0.751954034,0.208955224,5.155354471504007,0.286836935,-1.2765641474397853,104.27733741938005,8.497837888587801,0.3317442287447432,109.04862494556065,"21987"
"Grant Koch","PIT","A,A+,AA","22-24",641,0.087363494,0.193447737,0.451612903,0.191972076,0.267605633,0.329842931,0.597448564,0.137870855,2.430838868318827,0.211009174,-0.9094506200053729,55.51749057417071,-23.470417133520485,0.2735835245704054,70.30601825888745,"22045"
"Steele Walker","CHW","A,A+,AA,AAA","22-24",996,0.088353413,0.169678714,0.520710059,0.263636363,0.335685483,0.426136363,0.761821846,0.1625,5.146925054738494,0.296987087,-0.5811463310965337,132.39445787506133,8.661279587316807,0.34426452664117657,110.2234308481775,"22093"
"Nick Pratto","KCR","A+,AA,AAA","20-22",1017,0.12979351,0.315634218,0.411214953,0.229166666,0.335299901,0.460648148,0.795948049,0.231481482,6.328180041093736,0.301181102,0.6317271947627887,148.25949788361768,25.118337812721542,0.3543421846088462,117.39929223000402,"22117"
"Payton Henry","MIL","A+,AA,AAA","22-24",758,0.068601583,0.286279683,0.239631336,0.250372578,0.328496042,0.393442622,0.721938664,0.143070044,2.3148533522675887,0.336363636,-0.647099282243289,93.95723496607998,5.547593461792257,0.33245264143540115,106.48943355300356,"22164"
"Ryan Vilade","COL","A+,AAA","20-22",1105,0.085067873,0.169230769,0.502673796,0.293756397,0.353691886,0.439099283,0.792791169,0.145342886,7.158857715028509,0.339240506,1.1098590614274144,158.5037914413915,10.07083899266584,0.34946619664883094,108.68767152472506,"22165"
"Cal Mitchell","PIT","A+,AA,AAA","20-22",933,0.060021436,0.232583065,0.258064516,0.263774912,0.315450643,0.413833528,0.729284171,0.150058616,3.0797871408427637,0.319870759,-2.5719171785749495,115.69145522658974,7.210355203796925,0.32737976768173366,106.91055580542518,"22169"
"Mark Vientos","NYM","A,AA,AAA","19-21",803,0.06849315,0.261519302,0.261904761,0.26584022,0.322540473,0.483471074,0.806011547,0.217630854,2.2267260979925627,0.318367346,-2.5851246677339077,119.56997345034006,22.88317612949733,0.3532609466309851,122.69204744792792,"22184"
"Brice Turang","MIL","A,A+,AA,AAA","19-21",1060,0.13490566,0.173584905,0.777173913,0.256637168,0.357884796,0.350663716,0.708548512,0.094026548,6.354519313326334,0.31015299,3.7231593385804445,132.9047990547364,6.951931435043116,0.3313047349792278,105.63974238231906,"22186"
